Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,SE_A09002_001,SE_A09002_002,SE_A09002_003,SE_A09002_004,SE_A09002_005,SE_A09002_006,SE_A09002_007,SE_A09002_008
"06037297001","Census Tract 2970.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2970.01",,,,909,785,771,14,39,0,0,0,0,85,824,13,221,204,173,82,118,13
"06037297002","Census Tract 2970.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2970.02",,,,2227,1864,1816,48,55,0,0,32,0,276,1951,18,265,877,448,192,100,51
"06037297110","Census Tract 2971.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2971.10",,,,1939,1626,1379,247,96,0,0,101,0,116,1823,62,341,653,525,80,126,36
"06037297120","Census Tract 2971.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2971.20",,,,1511,1349,1245,104,80,7,0,13,0,62,1449,0,156,798,287,67,108,33
"06037297201","Census Tract 2972.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2972.01",,,,1901,1581,1366,215,139,0,0,44,0,137,1764,0,247,724,503,152,116,22
"06037297202","Census Tract 2972.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2972.02",,,,2119,1847,1647,200,11,10,0,0,11,240,1879,0,207,645,595,309,60,63
"06037297300","Census Tract 2973, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2973",,,,891,783,735,48,16,0,17,0,0,75,816,11,125,275,117,164,51,73
"06037297400","Census Tract 2974, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2974",,,,1332,1052,986,66,0,0,0,0,0,280,1052,0,201,366,278,99,99,9
"06037297501","Census Tract 2975.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2975.01",,,,1578,1425,1382,43,0,0,0,0,0,153,1425,50,185,515,499,43,111,22
"06037297502","Census Tract 2975.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2975.02",,,,1390,1228,1145,83,26,18,0,0,35,83,1307,0,193,519,306,98,125,66
"06037297601","Census Tract 2976.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2976.01",,,,1749,1232,1083,149,30,25,13,5,36,408,1341,0,382,251,285,82,203,138
"06037297602","Census Tract 2976.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2976.02",,,,1696,1357,1222,135,19,9,0,41,9,261,1435,0,89,454,321,118,264,189
"06037300100","Census Tract 3001, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3001",,,,2905,2376,2160,216,0,8,0,36,0,485,2420,20,128,615,862,470,171,154
"06037300200","Census Tract 3002, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3002",,,,2501,2042,1872,170,15,0,0,22,0,422,2079,9,302,687,591,351,106,33
"06037300301","Census Tract 3003.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3003.01",,,,3179,2454,2184,270,14,0,0,32,44,635,2544,32,323,1209,477,260,164,79
"06037300400","Census Tract 3004, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3004",,,,2453,2075,1777,298,0,0,0,0,0,378,2075,0,416,910,538,65,146,0
"06037300501","Census Tract 3005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3005.01",,,,1481,1255,1187,68,13,0,0,39,22,152,1329,7,239,433,346,67,201,36
"06037300503","Census Tract 3005.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3005.03",,,,2380,1957,1769,188,0,0,0,39,13,371,2009,39,546,492,414,118,324,76
"06037300601","Census Tract 3006.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3006.01",,,,3267,2060,1849,211,99,0,0,67,140,901,2366,29,271,534,911,323,298,0
"06037300602","Census Tract 3006.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3006.02",,,,1386,1108,982,126,0,0,0,27,0,251,1135,48,400,332,250,26,79,0
"06037300701","Census Tract 3007.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3007.01",,,,2403,1535,1408,127,0,47,0,10,0,811,1592,42,255,671,288,106,230,0
"06037300702","Census Tract 3007.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3007.02",,,,2282,1857,1669,188,48,0,0,0,0,377,1905,62,233,702,563,135,133,77
"06037300800","Census Tract 3008, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3008",,,,3261,2732,2589,143,60,0,0,35,17,417,2844,33,441,1321,678,78,253,40
"06037300901","Census Tract 3009.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3009.01",,,,2665,2268,2253,15,22,0,0,0,0,375,2290,24,266,758,906,98,139,99
"06037300902","Census Tract 3009.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3009.02",,,,894,753,717,36,0,0,0,0,32,109,785,15,157,251,155,136,44,27
"06037301000","Census Tract 3010, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3010",,,,2873,2150,2041,109,19,0,17,150,20,517,2356,1,439,756,732,259,93,76
"06037301100","Census Tract 3011, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3011",,,,3447,2804,2706,98,33,0,53,8,71,478,2969,0,659,774,662,303,442,129
"06037301203","Census Tract 3012.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3012.03",,,,1878,1469,1411,58,16,0,0,39,36,318,1560,25,481,338,443,165,43,65
"06037301204","Census Tract 3012.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3012.04",,,,2746,1976,1875,101,147,0,0,52,53,518,2228,63,356,861,518,180,168,82
"06037301205","Census Tract 3012.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3012.05",,,,986,708,648,60,36,0,0,28,13,201,785,38,138,277,178,58,84,12
"06037301206","Census Tract 3012.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3012.06",,,,2513,1970,1746,224,36,0,4,81,37,385,2128,4,474,978,240,179,238,15
"06037301300","Census Tract 3013, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3013",,,,845,534,486,48,0,0,17,0,9,285,560,5,180,192,103,68,6,6
"06037301400","Census Tract 3014, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3014",,,,1862,1493,1396,97,6,0,0,42,0,321,1541,26,204,600,312,105,288,6
"06037301501","Census Tract 3015.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3015.01",,,,834,598,549,49,0,0,0,9,0,227,607,0,28,227,135,146,56,15
"06037301502","Census Tract 3015.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3015.02",,,,2902,2190,2105,85,46,0,0,224,41,401,2501,22,417,974,598,214,276,0
"06037301601","Census Tract 3016.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3016.01",,,,2429,1890,1794,96,10,0,0,99,141,289,2140,34,247,908,715,160,62,14
"06037301602","Census Tract 3016.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3016.02",,,,1927,1324,1242,82,71,0,27,13,53,439,1488,33,393,360,494,112,48,48
"06037301701","Census Tract 3017.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3017.01",,,,1359,1129,1059,70,38,0,0,8,4,180,1179,0,277,511,224,63,91,13
"06037301702","Census Tract 3017.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3017.02",,,,2873,2390,2335,55,0,0,25,126,60,272,2601,0,470,806,1053,177,75,20
"06037301801","Census Tract 3018.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3018.01",,,,2853,2017,1927,90,95,0,0,136,50,555,2298,0,675,701,452,195,228,47
"06037301802","Census Tract 3018.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3018.02",,,,2919,2016,1887,129,106,0,0,216,47,534,2385,24,293,660,716,402,225,65
"06037301901","Census Tract 3019.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3019.01",,,,2254,1734,1581,153,12,0,0,80,54,374,1880,11,450,661,307,268,166,17
"06037301902","Census Tract 3019.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"301902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3019.02",,,,1227,897,883,14,0,0,45,0,0,285,942,0,143,536,120,72,71,0
"06037302002","Census Tract 3020.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3020.02",,,,1820,1342,1281,61,114,0,0,94,66,204,1616,0,497,453,505,65,78,18
"06037302003","Census Tract 3020.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3020.03",,,,1605,1229,1119,110,8,0,0,87,28,253,1352,17,281,416,407,151,61,19
"06037302004","Census Tract 3020.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3020.04",,,,1834,1479,1386,93,76,0,0,16,93,170,1664,18,288,728,395,84,143,8
"06037302102","Census Tract 3021.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3021.02",,,,2940,2192,2105,87,15,0,0,124,125,484,2456,66,260,835,737,275,202,81
"06037302103","Census Tract 3021.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3021.03",,,,2021,1722,1642,80,32,0,32,22,54,159,1862,62,455,704,311,167,111,52
"06037302104","Census Tract 3021.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3021.04",,,,1911,1611,1481,130,82,0,22,17,41,138,1773,0,151,659,568,278,103,14
"06037302201","Census Tract 3022.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3022.01",,,,1690,1286,1113,173,84,0,0,80,22,218,1472,0,285,549,322,224,68,24
"06037302202","Census Tract 3022.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3022.02",,,,2311,1588,1456,132,272,0,0,150,33,268,2043,53,350,848,475,178,139,0
"06037302301","Census Tract 3023.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3023.01",,,,1686,1283,1241,42,29,0,9,76,37,252,1434,5,217,554,422,135,48,53
"06037302302","Census Tract 3023.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3023.02",,,,2389,1787,1700,87,153,0,0,137,50,262,2127,44,350,703,608,208,174,40
"06037302401","Census Tract 3024.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3024.01",,,,3596,2725,2478,247,126,0,54,171,118,402,3194,0,422,1395,674,382,303,18
"06037302503","Census Tract 3025.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3025.03",,,,1643,1102,1026,76,0,0,14,94,67,366,1277,5,199,445,394,97,125,12
"06037302504","Census Tract 3025.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3025.04",,,,1809,1129,997,132,189,0,25,179,79,208,1601,0,250,596,470,132,125,28
"06037302505","Census Tract 3025.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3025.05",,,,2115,1559,1453,106,77,0,30,39,35,375,1740,19,198,605,475,177,243,23
"06037302506","Census Tract 3025.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"302506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3025.06",,,,1529,986,906,80,48,0,0,77,52,366,1163,12,65,579,400,64,35,8
"06037310100","Census Tract 3101, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3101",,,,2423,1707,1590,117,113,0,0,101,21,481,1942,10,178,802,418,294,234,6
"06037310201","Census Tract 3102.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3102.01",,,,2748,2303,2080,223,13,0,0,122,0,310,2438,14,517,998,588,135,79,107
"06037310202","Census Tract 3102.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3102.02",,,,2223,1648,1444,204,37,21,24,0,0,493,1730,46,204,575,461,122,162,160
"06037310300","Census Tract 3103, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3103",,,,1312,883,862,21,46,0,0,44,0,339,973,0,256,375,175,43,102,22
"06037310400","Census Tract 3104, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3104",,,,1539,1168,1035,133,0,0,8,0,27,336,1203,0,302,345,290,134,125,7
"06037310501","Census Tract 3105.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3105.01",,,,1941,1417,1357,60,174,0,10,74,12,254,1687,0,374,381,476,218,231,7
"06037310601","Census Tract 3106.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3106.01",,,,3422,2443,2382,61,86,0,30,43,54,766,2656,0,583,1018,587,217,198,53
"06037310602","Census Tract 3106.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3106.02",,,,1519,1015,903,112,15,0,0,82,52,355,1164,0,275,381,237,64,146,61
"06037310701","Census Tract 3107.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3107.01",,,,712,447,403,44,0,24,0,73,11,157,555,47,93,175,157,64,19,0
"06037310703","Census Tract 3107.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3107.03",,,,2378,1667,1622,45,12,0,0,0,8,691,1687,49,472,387,318,293,157,11
"06037310704","Census Tract 3107.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3107.04",,,,1979,1422,1179,243,25,0,23,120,1,388,1591,46,357,486,449,188,65,0
"06037310705","Census Tract 3107.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3107.05",,,,1163,569,569,0,144,0,0,33,0,417,746,0,246,198,236,37,29,0
"06037310800","Census Tract 3108, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3108",,,,3403,2640,2382,258,15,0,38,18,0,692,2711,0,487,1068,547,367,215,27
"06037310900","Census Tract 3109, Los Angeles County, California","ca","140","00",,,,"06","037",,,"310900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3109",,,,3455,2470,2068,402,48,0,14,62,33,828,2627,53,686,754,758,204,172,0
"06037311000","Census Tract 3110, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3110",,,,1959,1371,1191,180,89,0,17,13,52,417,1542,60,260,617,386,120,99,0
"06037311100","Census Tract 3111, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3111",,,,1992,1426,1286,140,7,0,0,30,10,519,1473,0,484,411,250,179,111,38
"06037311200","Census Tract 3112, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3112",,,,1667,1040,981,59,0,0,0,46,41,540,1127,0,374,300,220,146,77,10
"06037311300","Census Tract 3113, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3113",,,,2348,1879,1828,51,24,8,34,59,0,344,2004,63,445,675,522,181,70,48
"06037311400","Census Tract 3114, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3114",,,,1282,906,822,84,16,5,0,24,12,319,963,18,205,305,179,86,137,33
"06037311500","Census Tract 3115, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3115",,,,3572,2206,1930,276,52,16,0,76,35,1187,2385,109,835,573,483,186,184,15
"06037311601","Census Tract 3116.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3116.01",,,,1062,553,553,0,5,0,0,121,12,371,691,21,301,192,103,14,41,19
"06037311602","Census Tract 3116.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3116.02",,,,2188,1456,1362,94,43,28,0,112,38,511,1677,0,334,433,526,161,196,27
"06037311700","Census Tract 3117, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3117",,,,3542,2195,2178,17,0,0,0,66,0,1281,2261,70,587,803,494,237,70,0
"06037311801","Census Tract 3118.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3118.01",,,,1653,1128,1068,60,84,0,5,52,0,384,1269,0,274,490,285,58,43,119
"06037311802","Census Tract 3118.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3118.02",,,,2625,1757,1626,131,53,0,9,87,0,719,1906,18,275,718,316,325,243,11
"06037320101","Census Tract 3201.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3201.01",,,,1792,1637,1342,295,65,8,0,0,16,66,1726,7,320,384,572,315,105,23
"06037320102","Census Tract 3201.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3201.02",,,,1722,1499,1113,386,53,0,0,30,18,122,1600,23,240,408,422,241,236,30
"06037320201","Census Tract 3202.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3202.01",,,,1736,1512,1195,317,102,0,0,57,49,16,1720,51,302,827,460,43,0,37
"06037320202","Census Tract 3202.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3202.02",,,,3288,2970,2579,391,72,0,0,40,72,134,3154,40,873,747,728,174,508,84
"06037320300","Census Tract 3203, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3203",,,,2835,2660,2328,332,38,0,12,17,16,92,2743,8,599,966,561,348,185,76
"06037400205","Census Tract 4002.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.05",,,,1095,720,646,74,12,0,0,0,21,342,753,0,103,273,153,132,64,28
"06037400206","Census Tract 4002.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.06",,,,2820,2007,1828,179,123,0,0,8,108,574,2246,18,620,504,459,197,318,130
"06037400207","Census Tract 4002.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.07",,,,1956,1633,1378,255,20,0,0,2,20,281,1675,73,323,434,399,238,161,47
"06037400208","Census Tract 4002.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.08",,,,546,340,322,18,12,0,0,8,0,186,360,0,34,139,127,60,0,0
"06037400209","Census Tract 4002.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.09",,,,2382,1612,1387,225,0,0,0,0,0,770,1612,19,263,357,390,315,188,80
"06037400304","Census Tract 4003.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4003.04",,,,4270,3795,3136,659,2,31,0,0,0,442,3828,25,551,1611,836,328,303,174
"06037400402","Census Tract 4004.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4004.02",,,,2022,1513,1340,173,36,0,0,9,16,448,1574,0,349,429,471,88,125,112
