Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B09001_001,SE_B09001_002,SE_B09001_003,SE_B09001_004,SE_B09001_005,SE_B09001_006,SE_B09001_007,SE_B09001_008,PCT_SE_B09001_002,PCT_SE_B09001_003,PCT_SE_B09001_004,PCT_SE_B09001_005,PCT_SE_B09001_006,PCT_SE_B09001_007,PCT_SE_B09001_008
"06037236204","Census Tract 2362.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"236204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2362.04",,,,1333,52,208,167,434,344,111,17,3.9,15.6,12.53,32.56,25.81,8.33,1.28
"06037236205","Census Tract 2362.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"236205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2362.05",,,,1313,0,92,170,560,171,320,0,0,7.01,12.95,42.65,13.02,24.37,0
"06037236206","Census Tract 2362.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"236206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2362.06",,,,1145,0,70,154,483,221,140,77,0,6.11,13.45,42.18,19.3,12.23,6.72
"06037236400","Census Tract 2364, Los Angeles County, California","ca","140","00",,,,"06","037",,,"236400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2364",,,,2195,24,123,633,623,423,351,18,1.09,5.6,28.84,28.38,19.27,15.99,0.82
"06037237101","Census Tract 2371.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2371.01",,,,1455,15,218,305,340,309,214,54,1.03,14.98,20.96,23.37,21.24,14.71,3.71
"06037237102","Census Tract 2371.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2371.02",,,,1333,118,208,234,350,209,202,12,8.85,15.6,17.55,26.26,15.68,15.15,0.9
"06037237201","Census Tract 2372.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2372.01",,,,1412,147,262,232,405,154,123,89,10.41,18.56,16.43,28.68,10.91,8.71,6.3
"06037237202","Census Tract 2372.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2372.02",,,,1517,25,58,245,526,341,292,30,1.65,3.82,16.15,34.67,22.48,19.25,1.98
"06037237300","Census Tract 2373, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2373",,,,2707,26,586,226,1074,340,420,35,0.96,21.65,8.35,39.67,12.56,15.52,1.29
"06037237401","Census Tract 2374.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2374.01",,,,1856,34,225,303,553,314,280,147,1.83,12.12,16.33,29.8,16.92,15.09,7.92
"06037237402","Census Tract 2374.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2374.02",,,,1903,34,273,471,506,308,251,60,1.79,14.35,24.75,26.59,16.18,13.19,3.15
"06037237500","Census Tract 2375, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2375",,,,1086,38,177,143,237,218,231,42,3.5,16.3,13.17,21.82,20.07,21.27,3.87
"06037237600","Census Tract 2376, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2376",,,,1436,59,239,260,406,129,248,95,4.11,16.64,18.11,28.27,8.98,17.27,6.62
"06037237710","Census Tract 2377.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2377.10",,,,1668,106,127,228,345,481,287,94,6.35,7.61,13.67,20.68,28.84,17.21,5.64
"06037237720","Census Tract 2377.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2377.20",,,,1281,33,219,231,336,226,236,0,2.58,17.1,18.03,26.23,17.64,18.42,0
"06037237800","Census Tract 2378, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2378",,,,1337,0,121,290,559,263,42,62,0,9.05,21.69,41.81,19.67,3.14,4.64
"06037237900","Census Tract 2379, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2379",,,,1400,0,186,299,484,270,161,0,0,13.29,21.36,34.57,19.29,11.5,0
"06037238000","Census Tract 2380, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2380",,,,2172,31,209,640,529,682,69,12,1.43,9.62,29.47,24.36,31.4,3.18,0.55
"06037238100","Census Tract 2381, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2381",,,,2112,70,545,333,335,317,448,64,3.31,25.8,15.77,15.86,15.01,21.21,3.03
"06037238200","Census Tract 2382, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2382",,,,2034,7,655,366,354,256,318,78,0.34,32.2,17.99,17.4,12.59,15.63,3.83
"06037238310","Census Tract 2383.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2383.10",,,,2281,81,307,708,411,467,221,86,3.55,13.46,31.04,18.02,20.47,9.69,3.77
"06037238320","Census Tract 2383.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2383.20",,,,1240,61,290,228,236,150,160,115,4.92,23.39,18.39,19.03,12.1,12.9,9.27
"06037238400","Census Tract 2384, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2384",,,,1836,88,117,484,606,372,138,31,4.79,6.37,26.36,33.01,20.26,7.52,1.69
"06037239201","Census Tract 2392.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2392.01",,,,1564,17,364,261,361,245,272,44,1.09,23.27,16.69,23.08,15.66,17.39,2.81
"06037239202","Census Tract 2392.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2392.02",,,,1936,121,235,230,467,355,365,163,6.25,12.14,11.88,24.12,18.34,18.85,8.42
"06037239310","Census Tract 2393.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2393.10",,,,1750,1,333,292,504,272,183,165,0.06,19.03,16.69,28.8,15.54,10.46,9.43
"06037239320","Census Tract 2393.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2393.20",,,,1343,18,177,401,392,132,188,35,1.34,13.18,29.86,29.19,9.83,14,2.61
"06037239330","Census Tract 2393.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2393.30",,,,1101,95,98,147,449,137,106,69,8.63,8.9,13.35,40.78,12.44,9.63,6.27
"06037239501","Census Tract 2395.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2395.01",,,,1519,97,188,262,320,351,191,110,6.39,12.38,17.25,21.07,23.11,12.57,7.24
"06037239502","Census Tract 2395.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2395.02",,,,1515,21,123,299,510,287,237,38,1.39,8.12,19.74,33.66,18.94,15.64,2.51
"06037239601","Census Tract 2396.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2396.01",,,,1627,38,100,434,466,293,245,51,2.34,6.15,26.67,28.64,18.01,15.06,3.13
"06037239602","Census Tract 2396.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2396.02",,,,1413,39,263,254,246,315,138,158,2.76,18.61,17.98,17.41,22.29,9.77,11.18
"06037239701","Census Tract 2397.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2397.01",,,,1434,29,408,263,485,89,92,68,2.02,28.45,18.34,33.82,6.21,6.42,4.74
"06037239702","Census Tract 2397.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2397.02",,,,1610,52,180,307,391,360,239,81,3.23,11.18,19.07,24.29,22.36,14.84,5.03
"06037239801","Census Tract 2398.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2398.01",,,,1709,40,198,428,343,382,266,52,2.34,11.59,25.04,20.07,22.35,15.56,3.04
"06037239802","Census Tract 2398.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2398.02",,,,2036,42,258,242,637,474,295,88,2.06,12.67,11.89,31.29,23.28,14.49,4.32
"06037240010","Census Tract 2400.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2400.10",,,,1253,16,234,137,259,332,199,76,1.28,18.68,10.93,20.67,26.5,15.88,6.07
"06037240020","Census Tract 2400.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2400.20",,,,2280,6,440,621,488,345,271,109,0.26,19.3,27.24,21.4,15.13,11.89,4.78
"06037240200","Census Tract 2402, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2402",,,,1892,30,401,301,639,237,226,58,1.59,21.19,15.91,33.77,12.53,11.95,3.07
"06037240301","Census Tract 2403.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2403.01",,,,833,11,85,86,345,130,148,28,1.32,10.2,10.32,41.42,15.61,17.77,3.36
"06037240302","Census Tract 2403.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2403.02",,,,981,33,151,219,241,62,238,37,3.36,15.39,22.32,24.57,6.32,24.26,3.77
"06037240401","Census Tract 2404.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2404.01",,,,2330,50,405,320,708,375,388,84,2.15,17.38,13.73,30.39,16.09,16.65,3.61
"06037240402","Census Tract 2404.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2404.02",,,,1546,9,234,382,364,281,178,98,0.58,15.14,24.71,23.54,18.18,11.51,6.34
"06037240500","Census Tract 2405, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2405",,,,2682,32,572,589,421,507,350,211,1.19,21.33,21.96,15.7,18.9,13.05,7.87
"06037240600","Census Tract 2406, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2406",,,,1649,128,294,211,486,335,149,46,7.76,17.83,12.8,29.47,20.32,9.04,2.79
"06037240700","Census Tract 2407, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2407",,,,2660,112,271,781,604,311,434,147,4.21,10.19,29.36,22.71,11.69,16.32,5.53
"06037240800","Census Tract 2408, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2408",,,,1704,65,76,314,550,219,306,174,3.81,4.46,18.43,32.28,12.85,17.96,10.21
"06037240901","Census Tract 2409.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2409.01",,,,1018,31,118,253,179,227,156,54,3.05,11.59,24.85,17.58,22.3,15.32,5.3
"06037240902","Census Tract 2409.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2409.02",,,,1274,19,231,470,342,108,37,67,1.49,18.13,36.89,26.84,8.48,2.9,5.26
"06037241001","Census Tract 2410.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2410.01",,,,1791,10,500,620,267,286,47,61,0.56,27.92,34.62,14.91,15.97,2.62,3.41
"06037241002","Census Tract 2410.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2410.02",,,,1165,40,398,363,140,106,57,61,3.43,34.16,31.16,12.02,9.1,4.89,5.24
"06037241110","Census Tract 2411.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2411.10",,,,1541,36,324,446,393,179,90,73,2.34,21.03,28.94,25.5,11.62,5.84,4.74
"06037241120","Census Tract 2411.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2411.20",,,,1409,9,203,241,406,201,293,56,0.64,14.41,17.1,28.81,14.27,20.79,3.97
"06037241201","Census Tract 2412.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2412.01",,,,1298,32,260,293,296,204,128,85,2.47,20.03,22.57,22.8,15.72,9.86,6.55
"06037241202","Census Tract 2412.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2412.02",,,,1724,38,442,352,460,244,140,48,2.2,25.64,20.42,26.68,14.15,8.12,2.78
"06037241300","Census Tract 2413, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2413",,,,911,60,145,164,323,122,86,11,6.59,15.92,18,35.46,13.39,9.44,1.21
"06037241400","Census Tract 2414, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2414",,,,1705,119,576,269,441,197,103,0,6.98,33.78,15.78,25.87,11.55,6.04,0
"06037242000","Census Tract 2420, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2420",,,,1487,113,162,392,312,313,163,32,7.6,10.89,26.36,20.98,21.05,10.96,2.15
"06037242100","Census Tract 2421, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2421",,,,531,0,96,93,139,59,141,3,0,18.08,17.51,26.18,11.11,26.55,0.56
"06037242201","Census Tract 2422.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2422.01",,,,1544,89,174,316,325,247,365,28,5.76,11.27,20.47,21.05,16,23.64,1.81
"06037242202","Census Tract 2422.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2422.02",,,,904,0,84,189,317,109,86,119,0,9.29,20.91,35.07,12.06,9.51,13.16
"06037242300","Census Tract 2423, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2423",,,,1826,46,282,335,351,407,324,81,2.52,15.44,18.35,19.22,22.29,17.74,4.44
"06037242600","Census Tract 2426, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2426",,,,1034,37,219,225,207,272,32,42,3.58,21.18,21.76,20.02,26.31,3.09,4.06
"06037242700","Census Tract 2427, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2427",,,,1850,40,221,330,350,418,389,102,2.16,11.95,17.84,18.92,22.59,21.03,5.51
"06037243001","Census Tract 2430.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"243001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2430.01",,,,1194,49,297,220,340,247,41,0,4.1,24.87,18.43,28.48,20.69,3.43,0
"06037243002","Census Tract 2430.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"243002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2430.02",,,,1372,23,217,348,306,225,156,97,1.68,15.82,25.36,22.3,16.4,11.37,7.07
"06037243100","Census Tract 2431, Los Angeles County, California","ca","140","00",,,,"06","037",,,"243100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2431",,,,1865,76,374,453,474,214,136,138,4.08,20.05,24.29,25.42,11.47,7.29,7.4
"06037261102","Census Tract 2611.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"261102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2611.02",,,,1249,66,337,390,260,74,47,75,5.28,26.98,31.22,20.82,5.92,3.76,6
"06037261103","Census Tract 2611.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"261103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2611.03",,,,581,26,117,185,168,56,19,10,4.48,20.14,31.84,28.92,9.64,3.27,1.72
"06037261104","Census Tract 2611.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"261104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2611.04",,,,444,28,231,42,57,65,21,0,6.31,52.03,9.46,12.84,14.64,4.73,0
"06037261200","Census Tract 2612, Los Angeles County, California","ca","140","00",,,,"06","037",,,"261200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2612",,,,1408,0,276,149,633,125,95,130,0,19.6,10.58,44.96,8.88,6.75,9.23
"06037262100","Census Tract 2621, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2621",,,,729,8,188,268,120,71,74,0,1.1,25.79,36.76,16.46,9.74,10.15,0
"06037262200","Census Tract 2622, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2622",,,,1497,14,338,386,330,284,135,10,0.94,22.58,25.78,22.04,18.97,9.02,0.67
"06037262301","Census Tract 2623.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2623.01",,,,898,178,148,189,220,89,60,14,19.82,16.48,21.05,24.5,9.91,6.68,1.56
"06037262302","Census Tract 2623.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2623.02",,,,941,91,337,254,112,70,77,0,9.67,35.81,26.99,11.9,7.44,8.18,0
"06037262303","Census Tract 2623.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2623.03",,,,869,47,188,364,156,30,38,46,5.41,21.63,41.89,17.95,3.45,4.37,5.29
"06037262400","Census Tract 2624, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2624",,,,821,36,287,204,124,139,31,0,4.38,34.96,24.85,15.1,16.93,3.78,0
"06037262501","Census Tract 2625.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2625.01",,,,998,73,309,300,199,71,16,30,7.31,30.96,30.06,19.94,7.11,1.6,3.01
"06037262601","Census Tract 2626.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2626.01",,,,1007,68,153,274,216,226,55,15,6.75,15.19,27.21,21.45,22.44,5.46,1.49
"06037262604","Census Tract 2626.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2626.04",,,,1540,122,308,445,416,202,47,0,7.92,20,28.9,27.01,13.12,3.05,0
"06037262704","Census Tract 2627.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2627.04",,,,1251,123,285,258,326,212,47,0,9.83,22.78,20.62,26.06,16.95,3.76,0
"06037262706","Census Tract 2627.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2627.06",,,,968,113,151,236,223,231,0,14,11.67,15.6,24.38,23.04,23.86,0,1.45
"06037262802","Census Tract 2628.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2628.02",,,,867,38,371,241,124,69,24,0,4.38,42.79,27.8,14.3,7.96,2.77,0
"06037264000","Census Tract 2640, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2640",,,,673,146,272,134,70,27,24,0,21.69,40.42,19.91,10.4,4.01,3.57,0
"06037264102","Census Tract 2641.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2641.02",,,,1390,95,491,300,214,184,44,62,6.83,35.32,21.58,15.4,13.24,3.17,4.46
"06037264103","Census Tract 2641.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2641.03",,,,1382,192,434,305,231,155,37,28,13.89,31.4,22.07,16.71,11.22,2.68,2.03
"06037264303","Census Tract 2643.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2643.03",,,,1532,80,454,343,373,171,92,19,5.22,29.63,22.39,24.35,11.16,6.01,1.24
"06037264304","Census Tract 2643.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2643.04",,,,1419,145,435,279,223,180,157,0,10.22,30.66,19.66,15.72,12.68,11.06,0
"06037264305","Census Tract 2643.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2643.05",,,,1519,118,397,381,210,338,75,0,7.77,26.14,25.08,13.82,22.25,4.94,0
"06037264306","Census Tract 2643.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2643.06",,,,933,66,287,322,138,34,86,0,7.07,30.76,34.51,14.79,3.64,9.22,0
"06037265100","Census Tract 2651, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2651",,,,643,18,273,97,86,155,14,0,2.8,42.46,15.09,13.37,24.11,2.18,0
"06037265201","Census Tract 2652.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2652.01",,,,827,71,304,151,131,117,27,26,8.59,36.76,18.26,15.84,14.15,3.26,3.14
"06037265203","Census Tract 2652.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2652.03",,,,530,146,209,83,0,0,76,16,27.55,39.43,15.66,0,0,14.34,3.02
"06037265204","Census Tract 2652.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2652.04",,,,541,0,267,96,81,28,41,28,0,49.35,17.74,14.97,5.18,7.58,5.18
"06037265301","Census Tract 2653.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2653.01",,,,2852,835,1220,462,187,123,25,0,29.28,42.78,16.2,6.56,4.31,0.88,0
